NAME,ASSOCIATION,EXPERIMENT,IMAGE,LOCATION,POSITION,SHAPE,SHAPE.area,SHAPE.length,SHAPE.width.mean,ZSCORE,
b2093,0,WT_swarmer,agar_4,(x=55.46 y=41.57),5,1,0.56822735,1.7141918,0.35963935,3.4269943,
b2094,0,WT_swarmer,agar_4,(x=56.05 y=54.08),5,1,0.6409219,1.7718986,0.39422604,3.2559483,
b2095,0,WT_swarmer,agar_4,(x=55.68 y=23.66),5,1,0.45918557,1.4664476,0.34579092,3.2320302,
b2096,0,WT_swarmer,agar_4,(x=56.16 y=46.01),5,1,0.6648383,1.763632,0.41102147,3.7603924,
b2097,0,WT_swarmer,agar_4,(x=56.92 y=50.26),5,1,0.7622055,1.9186827,0.43002352,3.2659693,
b2098,0,WT_swarmer,agar_4,(x=56.98 y=40.75),5,1,0.6769383,2.0226734,0.36187592,3.056409,
b2099,0,WT_swarmer,agar_4,(x=56.70 y=72.33),5,1,0.8702547,2.0420775,0.4712168,3.2504575,
b2100,0,WT_swarmer,agar_4,(x=57.63 y=16.57),5,1,0.6887074,2.0754638,0.3571695,2.7448602,
b2101,0,WT_swarmer,agar_4,(x=58.11 y=5.47),5,1,0.53176194,1.9537075,0.2852105,2.5729175,
b2102,0,WT_swarmer,agar_4,(x=58.02 y=51.57),5,1,0.8096602,2.171458,0.39940858,3.5097418,
b2103,0,WT_swarmer,agar_4,(x=58.48 y=55.25),5,1,0.6527383,2.1021388,0.3340769,2.8206513,
b2104,0,WT_swarmer,agar_4,(x=58.10 y=18.79),5,1,0.43536368,1.6693531,0.2766384,2.7033849,
b2105,0,WT_swarmer,agar_4,(x=57.86 y=72.89),5,1,0.5802328,1.6079104,0.39726692,3.6197515,
b2106,0,WT_swarmer,agar_4,(x=58.23 y=62.58),5,1,0.6165328,1.7465287,0.38301966,3.4627464,
b2107,0,WT_swarmer,agar_4,(x=57.87 y=3.06),5,1,0.4229919,1.664922,0.26966792,2.5464802,
b2108,0,WT_swarmer,agar_4,(x=58.62 y=76.02),5,1,0.8583438,2.220611,0.41509154,3.1996853,
b2109,0,WT_swarmer,agar_4,(x=58.80 y=70.68),5,1,1.2924312,1.9736713,0.7574471,3.1962917,
b2110,0,WT_swarmer,agar_4,(x=58.83 y=6.90),5,1,0.53176194,1.7710439,0.31537443,2.6213975,
b2111,0,WT_swarmer,agar_4,(x=58.16 y=36.41),5,1,0.25334376,1.0968362,0.25166842,3.1005516,
b2112,0,WT_swarmer,agar_4,(x=58.65 y=66.52),5,1,0.7365875,2.1375203,0.37113798,3.4966872,
b2113,0,WT_swarmer,agar_4,(x=59.04 y=3.24),5,1,0.27793962,1.2451177,0.23995912,2.5224488,
b2114,0,WT_swarmer,agar_4,(x=59.23 y=44.98),5,1,0.47180548,1.3930094,0.3772536,3.3908784,
b2115,0,WT_swarmer,agar_4,(x=58.71 y=37.56),5,1,0.3261328,1.0065918,0.36958298,3.0449677,
b2116,0,WT_swarmer,agar_4,(x=59.08 y=35.93),5,1,0.67627656,1.7265222,0.42544693,3.1727474,
b2117,0,WT_swarmer,agar_4,(x=59.94 y=20.19),5,1,0.54364926,1.6609672,0.35782862,3.0416403,
b2118,0,WT_swarmer,agar_4,(x=60.03 y=27.16),5,1,0.95486015,2.0721486,0.5067046,3.4222617,
b2119,0,WT_swarmer,agar_4,(x=59.81 y=37.55),5,1,0.6285383,1.9543567,0.34628075,3.1167107,
b2120,0,WT_swarmer,agar_4,(x=60.20 y=56.29),5,1,0.49647814,1.6959126,0.30831477,2.9725795,
b2121,0,WT_swarmer,agar_4,(x=60.14 y=41.17),5,1,0.5681328,1.799248,0.34428006,3.0282493,
b2122,0,WT_swarmer,agar_4,(x=60.98 y=44.24),5,1,0.90579844,2.2341146,0.44521385,3.2391322,
b2123,0,WT_swarmer,agar_4,(x=60.70 y=15.12),5,1,0.4955328,1.6748693,0.31402263,2.698923,
b2124,0,WT_swarmer,agar_4,(x=61.34 y=68.97),5,1,0.8819766,2.1770182,0.4461137,3.3862057,
b2125,0,WT_swarmer,agar_4,(x=61.55 y=8.17),5,1,0.6888492,2.2623837,0.31712323,2.6112978,
b2126,0,WT_swarmer,agar_4,(x=61.20 y=56.64),5,1,0.8447313,2.4040277,0.37473774,3.194861,
b2127,0,WT_swarmer,agar_4,(x=61.59 y=66.11),5,1,0.8815985,2.1178262,0.46089712,3.4135911,
b2128,0,WT_swarmer,agar_4,(x=61.71 y=61.61),5,1,0.6032984,1.6940801,0.38713792,3.3790286,
b2129,0,WT_swarmer,agar_4,(x=62.17 y=32.61),5,1,0.7371547,2.0555534,0.38787976,3.3808408,
b2131,0,WT_swarmer,agar_4,(x=62.86 y=21.33),5,1,0.55589104,1.6925484,0.358956,2.8876588,
b2132,0,WT_swarmer,agar_4,(x=63.14 y=64.10),5,1,0.65358907,1.7747152,0.40102676,3.6749609,
b2133,0,WT_swarmer,agar_4,(x=63.27 y=3.75),5,1,0.48343283,1.6728804,0.30672568,2.6848574,
b2134,0,WT_swarmer,agar_4,(x=63.75 y=26.58),5,1,0.6767492,1.9280082,0.3803956,2.8594308,
b2135,0,WT_swarmer,agar_4,(x=63.48 y=45.13),5,1,0.5675656,1.7668027,0.35060608,3.2476876,
b2136,0,WT_swarmer,agar_4,(x=63.69 y=29.60),5,1,0.4600836,1.7177163,0.28212735,2.9167902,
b2138,0,WT_swarmer,agar_4,(x=63.81 y=49.18),5,1,0.5802328,1.6401651,0.38652706,3.1357818,
b2139,0,WT_swarmer,agar_4,(x=64.03 y=60.76),5,1,0.5687,1.6822516,0.36900708,3.2523267,
b2140,0,WT_swarmer,agar_4,(x=64.76 y=67.01),5,1,0.80899847,2.310268,0.37480387,3.166938,
b2141,0,WT_swarmer,agar_4,(x=64.96 y=61.27),5,1,0.7967094,2.0380445,0.42327827,3.2485733,
b2142,0,WT_swarmer,agar_4,(x=65.01 y=38.11),5,1,0.93028206,2.1039886,0.4893505,3.3585775,
b2143,0,WT_swarmer,agar_4,(x=65.00 y=73.10),5,1,0.45904377,1.3764666,0.37199524,3.0858169,
b2144,0,WT_swarmer,agar_4,(x=64.99 y=19.30),5,1,0.56808555,1.8349316,0.32514986,2.8521845,
b2145,0,WT_swarmer,agar_4,(x=65.34 y=36.08),5,1,0.8705383,2.051317,0.46909544,3.2657087,
b2146,0,WT_swarmer,agar_4,(x=65.63 y=29.27),5,1,0.71219844,2.0073135,0.38417667,2.9599786,
b2147,0,WT_swarmer,agar_4,(x=66.24 y=42.53),5,1,0.7129547,2.1517067,0.3549459,3.063901,
b2148,0,WT_swarmer,agar_4,(x=65.65 y=46.80),5,1,0.8578711,2.0531332,0.46216762,3.510448,
b2149,0,WT_swarmer,agar_4,(x=65.72 y=71.52),5,1,0.6766547,1.6594175,0.4562482,3.175046,
b2150,0,WT_swarmer,agar_4,(x=66.60 y=31.16),5,1,0.49543828,1.947157,0.26665848,2.7169275,
b2151,0,WT_swarmer,agar_4,(x=66.38 y=69.22),5,1,1.1852329,1.402565,1.0325958,3.2912505,
b2152,0,WT_swarmer,agar_4,(x=66.70 y=73.22),5,1,0.5437438,1.6229359,0.36621574,2.624356,
b2153,0,WT_swarmer,agar_4,(x=66.80 y=51.92),5,1,0.7365875,2.1004272,0.3776904,3.6400092,
b2154,0,WT_swarmer,agar_4,(x=67.15 y=75.96),5,1,0.8696875,1.9930799,0.48279703,3.0764189,
b2155,0,WT_swarmer,agar_4,(x=67.12 y=18.39),5,1,0.5074438,1.5255554,0.36406234,3.181801,
b2156,0,WT_swarmer,agar_4,(x=67.01 y=7.30),5,1,0.22971094,0.9765303,0.2509752,2.8344545,
b2157,0,WT_swarmer,agar_4,(x=67.34 y=33.78),5,1,0.6890383,2.0709107,0.3579552,3.2065206,
b2158,0,WT_swarmer,agar_4,(x=67.32 y=6.18),5,1,0.33831555,1.3253484,0.27162385,2.650772,
b2159,0,WT_swarmer,agar_4,(x=67.32 y=32.27),5,1,0.38710546,1.3333893,0.30855557,3.0370228,
b2160,0,WT_swarmer,agar_4,(x=67.34 y=45.47),5,1,1.0751984,2.4241445,0.4839783,3.403112,
b2161,0,WT_swarmer,agar_4,(x=67.62 y=8.55),5,1,0.7371783,2.2371643,0.35398844,2.9345956,
b2162,0,WT_swarmer,agar_4,(x=68.40 y=26.41),5,1,0.66493285,2.2758777,0.30418193,2.7233012,
b2163,0,WT_swarmer,agar_4,(x=68.30 y=15.62),5,1,0.48310196,1.7608668,0.2883605,2.7906597,
b2164,0,WT_swarmer,agar_4,(x=68.66 y=73.04),5,1,0.5562219,1.6275841,0.373287,3.1445336,
b2165,0,WT_swarmer,agar_4,(x=68.59 y=5.25),5,1,0.35043916,1.5261319,0.24377032,2.4777977,
b2166,0,WT_swarmer,agar_4,(x=68.69 y=32.52),5,1,0.5312656,1.662074,0.34964603,3.1673355,
b2167,0,WT_swarmer,agar_4,(x=68.87 y=23.06),5,1,0.48352736,1.5452278,0.34448183,2.8605378,
b2168,0,WT_swarmer,agar_4,(x=68.54 y=33.92),5,1,0.49534377,1.6299293,0.3322326,3.1866477,
b2170,0,WT_swarmer,agar_4,(x=68.87 y=64.21),5,1,1.0511875,2.1433485,0.54274684,3.5006664,
b2171,0,WT_swarmer,agar_4,(x=69.03 y=66.86),5,1,0.8944547,1.7905596,0.5571466,3.3407497,
b2172,0,WT_swarmer,agar_4,(x=69.11 y=44.57),5,1,0.27773282,0.9821154,0.3020818,3.040653,
b2173,0,WT_swarmer,agar_4,(x=69.31 y=75.64),5,1,0.43446565,1.2654817,0.38133857,3.4551444,
b2174,0,WT_swarmer,agar_4,(x=69.65 y=12.05),5,1,0.32632187,1.3263372,0.26172662,2.747144,
b2175,0,WT_swarmer,agar_4,(x=70.10 y=51.41),5,1,0.8209094,2.1870468,0.40247938,3.3313577,
b2176,0,WT_swarmer,agar_4,(x=69.69 y=47.85),5,1,0.8331984,2.0515492,0.44949743,3.395983,
b2177,0,WT_swarmer,agar_4,(x=70.50 y=20.23),5,1,0.640591,2.075533,0.3320939,2.726038,
b2178,0,WT_swarmer,agar_4,(x=70.13 y=72.33),5,1,0.55546564,1.5204525,0.40007195,3.4536057,
b2179,0,WT_swarmer,agar_4,(x=70.92 y=73.84),5,1,0.9177094,1.1608837,0.9973654,2.8868563,
b2180,0,WT_swarmer,agar_4,(x=70.80 y=44.43),5,1,0.7730766,2.1126883,0.39396903,3.1823697,
b2181,0,WT_swarmer,agar_4,(x=70.76 y=32.39),5,1,0.44694376,1.5148546,0.31333366,2.9926724,
b2182,0,WT_swarmer,agar_4,(x=71.00 y=38.37),5,1,0.7254328,2.2262347,0.34989527,3.293905,
b2183,0,WT_swarmer,agar_4,(x=71.11 y=3.96),5,1,0.5558556,1.8824134,0.31123462,2.7786384,
b2184,0,WT_swarmer,agar_4,(x=70.76 y=46.15),5,1,0.45866564,1.3728588,0.37297726,3.2775185,
b2186,0,WT_swarmer,agar_4,(x=71.18 y=18.20),5,1,0.67684376,1.961355,0.3715837,3.2129028,
b2188,0,WT_swarmer,agar_4,(x=71.74 y=30.31),5,1,0.7011383,2.152347,0.34882575,3.114845,
b2189,0,WT_swarmer,agar_4,(x=71.73 y=10.90),5,1,0.78550744,2.128158,0.39721486,3.0162683,
b2190,0,WT_swarmer,agar_4,(x=72.63 y=21.13),5,1,0.6769383,1.8969818,0.38661587,2.9726732,
b2191,0,WT_swarmer,agar_4,(x=72.53 y=68.23),5,1,0.7861219,1.6305026,0.55505127,2.50267,
b2192,0,WT_swarmer,agar_4,(x=71.81 y=52.04),5,1,0.66568905,1.8011589,0.40245673,3.4875188,
b2193,0,WT_swarmer,agar_4,(x=72.57 y=61.83),5,1,0.7963313,2.2777312,0.37618256,3.543673,
b2194,0,WT_swarmer,agar_4,(x=72.27 y=1.17),5,1,0.47132173,1.7998571,0.27505895,2.7230146,
b2195,0,WT_swarmer,agar_4,(x=72.80 y=62.81),5,1,0.7384781,1.8719095,0.4267758,3.7095602,
b2196,0,WT_swarmer,agar_4,(x=72.87 y=33.56),5,1,0.55546564,1.7526524,0.34426522,3.2932446,
b2197,0,WT_swarmer,agar_4,(x=72.94 y=30.39),5,1,0.6037711,2.0190783,0.32367733,3.1698143,
b2198,0,WT_swarmer,agar_4,(x=73.18 y=54.51),5,1,1.3168204,1.9024624,0.8062931,3.2043579,
b2199,0,WT_swarmer,agar_4,(x=72.71 y=69.39),5,1,0.44656563,1.4598066,0.33822653,3.0804284,
b2200,0,WT_swarmer,agar_4,(x=73.70 y=1.87),5,1,0.5679615,1.790773,0.34591207,2.5682452,
b2201,0,WT_swarmer,agar_4,(x=73.84 y=66.40),5,1,0.9303766,2.3284965,0.42736855,3.614147,
b2202,0,WT_swarmer,agar_4,(x=73.79 y=12.10),5,1,0.48314923,1.6056916,0.33151057,2.8319693,
b2203,0,WT_swarmer,agar_4,(x=73.49 y=71.01),5,1,0.27773282,1.2572937,0.23763488,2.575674,
b2204,0,WT_swarmer,agar_4,(x=74.04 y=75.13),5,1,0.84718907,2.2186933,0.40959764,3.307409,
b2205,0,WT_swarmer,agar_4,(x=73.65 y=24.88),5,1,0.77383286,1.9323322,0.43376127,3.3634686,
b2206,0,WT_swarmer,agar_4,(x=74.07 y=70.51),5,1,0.44807813,1.6962042,0.27818513,2.6975255,
b2207,0,WT_swarmer,agar_4,(x=73.70 y=41.08),5,1,0.7491602,1.9672487,0.41016868,3.2339234,
b2208,0,WT_swarmer,agar_4,(x=74.18 y=18.72),5,1,0.51959103,1.5784378,0.3625279,3.119569,
b2209,0,WT_swarmer,agar_4,(x=74.29 y=22.90),5,1,0.6404492,1.8295931,0.38179326,3.2573857,
b2210,0,WT_swarmer,agar_4,(x=74.02 y=60.79),5,1,0.8933203,2.2957485,0.41657984,3.292931,
b2211,0,WT_swarmer,agar_4,(x=74.31 y=26.72),5,1,0.7008547,2.0634382,0.36555335,3.122273,
b2212,0,WT_swarmer,agar_4,(x=74.74 y=27.82),5,1,0.9306602,2.249498,0.453962,2.9533374,
b2213,0,WT_swarmer,agar_4,(x=75.39 y=19.19),5,1,0.7493965,2.2989302,0.3485442,2.9945276,
b2214,0,WT_swarmer,agar_4,(x=74.90 y=73.36),5,1,0.4235,1.5078316,0.29777893,3.0931962,
b2215,0,WT_swarmer,agar_4,(x=75.48 y=71.22),5,1,0.80918753,2.0604613,0.42501652,3.303542,
b2216,0,WT_swarmer,agar_4,(x=75.93 y=23.88),5,1,0.6645547,2.0072777,0.35813886,3.1130998,
b2219,0,WT_swarmer,agar_4,(x=75.57 y=74.37),5,1,0.33842188,1.4747943,0.24562553,2.5048797,
b2220,0,WT_swarmer,agar_4,(x=75.75 y=60.65),5,1,0.9301875,2.1907287,0.4676132,3.7205575,
b2360,0,WT_swarmer,agar_4,(x=1.24 y=50.53),6,1,0.8217498,2.1870441,0.40247947,3.4111834,
b2361,0,WT_swarmer,agar_4,(x=0.83 y=46.97),6,1,0.83383876,2.051549,0.4494961,3.4765356,
b2362,0,WT_swarmer,agar_4,(x=1.64 y=19.35),6,1,0.6404869,2.07553,0.33209535,2.7990549,
b2363,0,WT_swarmer,agar_4,(x=1.27 y=71.45),6,1,0.5558999,1.5204571,0.40007135,3.5348063,
b2364,0,WT_swarmer,agar_4,(x=2.05 y=72.97),6,1,0.89426565,1.144887,0.9748357,2.978976,
b2365,0,WT_swarmer,agar_4,(x=1.94 y=43.55),6,1,0.7734163,2.1126862,0.3939673,3.2605195,
b2366,0,WT_swarmer,agar_4,(x=1.90 y=31.51),6,1,0.4471343,1.5148531,0.31333506,3.0686884,
b2367,0,WT_swarmer,agar_4,(x=2.14 y=37.49),6,1,0.72506946,2.226234,0.34989527,3.3733094,
b2368,0,WT_swarmer,agar_4,(x=2.25 y=3.07),6,1,0.54380876,1.8628325,0.30484375,2.8710299,
b2369,0,WT_swarmer,agar_4,(x=1.90 y=45.26),6,1,0.4592358,1.3728589,0.37297633,3.3567386,
b2370,0,WT_swarmer,agar_4,(x=2.32 y=17.32),6,1,0.67673594,1.961356,0.37158597,3.291396,
b2372,0,WT_swarmer,agar_4,(x=2.88 y=29.43),6,1,0.700902,2.152352,0.34882426,3.192235,
b2373,0,WT_swarmer,agar_4,(x=2.87 y=10.02),6,1,0.78551406,2.1281593,0.39721426,3.0925498,
b2374,0,WT_swarmer,agar_4,(x=3.77 y=20.25),6,1,0.67675513,1.8969835,0.38661557,3.048464,
b2375,0,WT_swarmer,agar_4,(x=3.67 y=67.35),6,1,0.78552514,1.6305057,0.555053,2.5731742,
b2376,0,WT_swarmer,agar_4,(x=2.95 y=51.17),6,1,0.66468465,1.8011624,0.4024559,3.5691009,
b2377,0,WT_swarmer,agar_4,(x=3.71 y=60.95),6,1,0.7975779,2.2777297,0.3761838,3.6258867,
b2379,0,WT_swarmer,agar_4,(x=3.94 y=61.93),6,1,0.7371665,1.8719078,0.42677608,3.7936397,
b2380,0,WT_swarmer,agar_4,(x=4.00 y=32.69),6,1,0.54383826,1.767134,0.33562353,3.389529,
b2381,0,WT_swarmer,agar_4,(x=4.10 y=29.51),6,1,0.592126,2.0115266,0.31839567,3.2645254,
b2382,0,WT_swarmer,agar_4,(x=4.33 y=53.63),6,1,1.3051339,1.9017117,0.7992107,3.2897215,
b2383,0,WT_swarmer,agar_4,(x=3.84 y=68.50),6,1,0.4229801,1.4360489,0.31048727,3.2539861,
b2384,0,WT_swarmer,agar_4,(x=4.84 y=0.99),6,1,0.5679792,1.7907747,0.345912,2.639487,
b2385,0,WT_swarmer,agar_4,(x=4.98 y=65.52),6,1,0.9305184,2.3284998,0.42736825,3.6971533,
b2386,0,WT_swarmer,agar_4,(x=4.91 y=11.24),6,1,0.44714317,1.5953814,0.29596698,2.940528,
b2387,0,WT_swarmer,agar_4,(x=4.65 y=70.15),6,1,0.2658455,1.2473881,0.22910671,2.6693282,
b2388,0,WT_swarmer,agar_4,(x=5.18 y=74.25),6,1,0.845842,2.218698,0.409598,3.3869653,
b2389,0,WT_swarmer,agar_4,(x=4.79 y=24.00),6,1,0.7613074,1.9515324,0.4201387,3.4579415,
b2390,0,WT_swarmer,agar_4,(x=5.21 y=69.63),6,1,0.44706193,1.6962049,0.27818543,2.7702215,
b2391,0,WT_swarmer,agar_4,(x=4.84 y=40.19),6,1,0.7371842,1.955995,0.40587273,3.3461204,
b2392,0,WT_swarmer,agar_4,(x=5.33 y=17.85),6,1,0.50753236,1.5335366,0.3621675,3.2133915,
b2393,0,WT_swarmer,agar_4,(x=5.43 y=22.02),6,1,0.6404788,1.8295951,0.38179445,3.336379,
b2394,0,WT_swarmer,agar_4,(x=5.16 y=59.91),6,1,0.8943247,2.2957494,0.4165797,3.3723245,
b2395,0,WT_swarmer,agar_4,(x=5.43 y=25.86),6,1,0.6888315,2.0224586,0.36837593,3.2126093,
b2396,0,WT_swarmer,agar_4,(x=5.87 y=26.96),6,1,0.90637743,2.2072663,0.4506292,3.0595977,
b2397,0,WT_swarmer,agar_4,(x=6.53 y=18.31),6,1,0.7492429,2.2989306,0.34854335,3.0705643,
b2398,0,WT_swarmer,agar_4,(x=6.04 y=72.46),6,1,0.4108801,1.4441003,0.3045963,3.2029178,
b2399,0,WT_swarmer,agar_4,(x=6.63 y=70.33),6,1,0.7854602,2.0603366,0.4123567,3.419673,
b2400,0,WT_swarmer,agar_4,(x=7.07 y=23.00),6,1,0.6405142,1.9223179,0.36108178,3.249164,
b2401,0,WT_swarmer,agar_4,(x=7.19 y=20.63),6,1,0.5075737,1.8886517,0.28323308,2.6965666,
b2402,0,WT_swarmer,agar_4,(x=7.80 y=63.50),6,1,1.631444,2.3289099,0.8102888,3.2818503,
b2403,0,WT_swarmer,agar_4,(x=6.70 y=73.51),6,1,0.32636914,1.4315083,0.24027945,2.6165328,
b2404,0,WT_swarmer,agar_4,(x=6.89 y=59.77),6,1,0.93041205,2.1907296,0.46761292,3.804761,
b2405,0,WT_swarmer,agar_4,(x=8.32 y=9.06),6,1,0.6042142,2.2335193,0.28177348,3.0802479,
b2406,0,WT_swarmer,agar_4,(x=8.19 y=10.29),6,1,0.5196235,1.6935925,0.32569814,3.2017076,
b2407,0,WT_swarmer,agar_4,(x=8.80 y=39.38),6,1,0.5075856,1.6216471,0.34207213,2.76317,
b2408,0,WT_swarmer,agar_4,(x=8.31 y=52.68),6,1,0.80963653,2.1821058,0.39745882,3.35867,
b2409,0,WT_swarmer,agar_4,(x=9.13 y=71.95),6,1,0.61641467,1.8626924,0.35857588,3.4772193,
b2410,0,WT_swarmer,agar_4,(x=9.06 y=31.45),6,1,0.45918557,1.597643,0.3035372,2.9825149,
b2412,0,WT_swarmer,agar_4,(x=9.02 y=41.48),6,1,0.7129547,2.1798236,0.35036692,2.9204047,
b2413,0,WT_swarmer,agar_4,(x=9.68 y=26.22),6,1,0.7008547,1.8873931,0.40245733,3.3190165,
b2414,0,WT_swarmer,agar_4,(x=9.42 y=64.84),6,1,0.56806195,1.5359372,0.40465114,3.5121913,
b2415,0,WT_swarmer,agar_4,(x=9.17 y=23.21),6,1,0.7854602,2.1431725,0.39443153,3.5511515,
b2417,0,WT_swarmer,agar_4,(x=9.20 y=16.71),6,1,0.68880194,1.9427292,0.38184786,3.0665457,
b2418,0,WT_swarmer,agar_4,(x=9.67 y=59.13),6,1,0.6284674,1.7853545,0.3838713,3.6819558,
b2419,0,WT_swarmer,agar_4,(x=9.56 y=3.88),6,1,0.507556,1.7660196,0.30189502,2.771266,
b2420,0,WT_swarmer,agar_4,(x=10.06 y=51.92),6,1,0.5560092,1.7118933,0.35245982,3.4903958,
b2421,0,WT_swarmer,agar_4,(x=10.05 y=48.70),6,1,0.85798925,2.0837152,0.4528653,3.6548104,
b2422,0,WT_swarmer,agar_4,(x=10.10 y=41.17),6,1,0.30212188,1.2209417,0.26275533,2.8264945,
b2423,0,WT_swarmer,agar_4,(x=10.35 y=55.82),6,1,0.5315965,1.4582827,0.40263397,3.6305156,
b2424,0,WT_swarmer,agar_4,(x=10.46 y=27.43),6,1,0.5076092,1.5743346,0.3550183,3.416997,
b2425,0,WT_swarmer,agar_4,(x=11.18 y=53.76),6,1,0.7491129,1.9788089,0.40777037,3.3111532,
b2426,0,WT_swarmer,agar_4,(x=11.07 y=34.68),6,1,0.54383826,2.2627912,0.25031567,2.821618,
b2427,0,WT_swarmer,agar_4,(x=11.51 y=68.57),6,1,0.90631837,2.1299167,0.47083825,3.638973,
b2428,0,WT_swarmer,agar_4,(x=11.04 y=40.29),6,1,0.22945099,0.99939376,0.24523273,2.588507,
b2429,0,WT_swarmer,agar_4,(x=11.38 y=66.37),6,1,1.4380567,1.8971663,0.89515793,3.2561605,
b2430,0,WT_swarmer,agar_4,(x=11.12 y=9.69),6,1,0.6042024,2.0602143,0.30652836,2.9790335,
b2431,0,WT_swarmer,agar_4,(x=11.37 y=11.72),6,1,0.49548554,1.6802473,0.31301597,3.02459,
b2432,0,WT_swarmer,agar_4,(x=11.98 y=21.52),6,1,0.9788593,1.6724278,0.6743418,3.0022898,
b2433,0,WT_swarmer,agar_4,(x=11.44 y=15.03),6,1,0.54380876,1.7726729,0.33457398,3.0983715,
b2434,0,WT_swarmer,agar_4,(x=11.55 y=29.21),6,1,0.42300373,1.4376746,0.3101378,3.0871549,
b2435,0,WT_swarmer,agar_4,(x=11.80 y=31.10),6,1,0.5316674,2.1057146,0.26475066,2.7478776,
b2436,0,WT_swarmer,agar_4,(x=11.89 y=45.39),6,1,0.7614492,1.9913415,0.41351464,3.512717,
b2437,0,WT_swarmer,agar_4,(x=12.24 y=5.22),6,1,0.39878303,1.6601387,0.25499108,2.53316,
b2438,0,WT_swarmer,agar_4,(x=12.01 y=74.88),6,1,0.6044328,1.8068637,0.36471522,3.493341,
b2439,0,WT_swarmer,agar_4,(x=12.66 y=43.21),6,1,0.51959103,1.713619,0.32914174,2.9878864,
b2440,0,WT_swarmer,agar_4,(x=13.10 y=76.23),6,1,0.5440273,1.7510694,0.33708543,3.1914687,
b2441,0,WT_swarmer,agar_4,(x=13.18 y=39.31),6,1,0.3866092,1.6369332,0.24779129,3.0116758,
b2442,0,WT_swarmer,agar_4,(x=13.60 y=19.78),6,1,0.61634374,1.9109347,0.34952536,3.0196161,
b2443,0,WT_swarmer,agar_4,(x=13.71 y=54.51),6,1,0.4954619,1.5470508,0.3526777,3.554474,
b2444,0,WT_swarmer,agar_4,(x=14.03 y=59.02),6,1,0.906342,2.1948352,0.45461294,3.5746136,
b2445,0,WT_swarmer,agar_4,(x=13.31 y=42.08),6,1,0.39861465,0.99422777,0.45733163,2.5400026,
b2446,0,WT_swarmer,agar_4,(x=14.17 y=28.15),6,1,0.43505645,1.7097772,0.2685201,2.8412323,
b2447,0,WT_swarmer,agar_4,(x=14.53 y=7.58),6,1,0.49548852,1.6940492,0.30865416,3.264716,
b2448,0,WT_swarmer,agar_4,(x=14.49 y=52.85),6,1,0.6888256,2.0592778,0.3617894,3.541089,
b2449,0,WT_swarmer,agar_4,(x=14.68 y=5.98),6,1,0.42297417,1.4847445,0.30497244,3.3398304,
b2450,0,WT_swarmer,agar_4,(x=15.18 y=14.94),6,1,0.7009256,2.1500995,0.3491906,2.9958797,
b2451,0,WT_swarmer,agar_4,(x=14.77 y=30.05),6,1,0.30226368,1.1660655,0.27831218,2.9735608,
b2452,0,WT_swarmer,agar_4,(x=15.29 y=69.88),6,1,0.7981746,2.0708666,0.41448325,3.5012703,
b2453,0,WT_swarmer,agar_4,(x=14.88 y=43.61),6,1,0.3625746,1.4419906,0.26915532,3.0156937,
b2454,0,WT_swarmer,agar_4,(x=15.13 y=57.49),6,1,0.66464925,1.9092722,0.3772679,3.4428425,
b2455,0,WT_swarmer,agar_4,(x=15.51 y=65.99),6,1,0.7011383,1.8298876,0.41774622,3.6306112,
b2456,0,WT_swarmer,agar_4,(x=15.03 y=38.89),6,1,0.38684553,1.5440736,0.26447695,3.1026626,
b2457,0,WT_swarmer,agar_4,(x=15.98 y=20.54),6,1,0.31424552,1.5156401,0.22006705,2.5917497,
b2458,0,WT_swarmer,agar_4,(x=16.16 y=9.03),6,1,0.54379106,2.0249557,0.28067908,3.178422,
b2459,0,WT_swarmer,agar_4,(x=16.79 y=38.49),6,1,0.6767492,2.1295052,0.34199786,2.8964243,
b2460,0,WT_swarmer,agar_4,(x=16.19 y=59.42),6,1,0.66450745,1.8053831,0.40151572,3.355418,
b2461,0,WT_swarmer,agar_4,(x=16.78 y=45.89),6,1,0.6041965,1.922004,0.34069836,3.2946312,
b2462,0,WT_swarmer,agar_4,(x=16.52 y=41.32),6,1,0.28990373,1.1914477,0.25849167,2.6432457,
b2463,0,WT_swarmer,agar_4,(x=16.97 y=67.29),6,1,0.6645547,1.813789,0.39965284,3.5771673,
b2464,0,WT_swarmer,agar_4,(x=17.29 y=18.38),6,1,0.6283965,2.3378162,0.28046185,2.9523249,
b2465,0,WT_swarmer,agar_4,(x=17.49 y=9.40),6,1,0.32629234,1.4223702,0.24182211,3.0063565,
b2466,0,WT_swarmer,agar_4,(x=17.63 y=34.31),6,1,0.27794552,1.0369283,0.29156154,3.009907,
b2467,0,WT_swarmer,agar_4,(x=18.20 y=16.57),6,1,0.35042736,1.3502102,0.27614364,2.6954148,
b2468,0,WT_swarmer,agar_4,(x=18.29 y=12.59),6,1,0.72510195,2.174155,0.35723454,3.0210953,
b2470,0,WT_swarmer,agar_4,(x=18.98 y=23.10),6,1,0.5316674,1.5541798,0.37674737,3.3839998,
b2471,0,WT_swarmer,agar_4,(x=19.04 y=38.34),6,1,0.59221464,1.8696274,0.34323758,2.9363606,
b2472,0,WT_swarmer,agar_4,(x=19.02 y=2.86),6,1,0.42295793,1.6034427,0.2785615,2.6040428,
